"id";"city";"country";"region";"short_description";"latitude";"longitude";"budget_level";"culture";"adventure";"nature";"beaches";"nightlife";"cuisine";"wellness";"urban";"remoteness";"creative_city_category";"creative_city_year";"unesco_wh_count";"unesco_wh_names"
"ad6338c1-1ad3-4f1c-8c78-26d7c86078fd";"Sofia";"Bulgaria";"europe";"Charming streets lined with eclectic architecture and vibrant markets invite you to immerse in a blend of history, culture, and modern energy.";"42697702";"23321735";"Budget";"4";"3";"3";"1";"3";"4";"3";"3";"2";"Film";"2014";"1";"Boyana Church"
"6d6a0097-d1d4-40f0-b2ae-28d0c9ab9dfc";"San Marino";"San Marino";"europe";"Perched atop rolling hills, this charming enclave offers medieval towers, cobblestone streets, and sweeping vistas, inviting a leisurely exploration of its storied past.";"43945862";"12458306";"Mid-range";"4";"2";"3";"1";"2";"3";"2";"3";"4";"None";"0";"2";"Historic Centre of Urbino | San Marino Historic Centre and Mount Titano"
"45c083b3-fc34-4d42-b74a-cd9dffe4156a";"Berlin";"Germany";"europe";"Eclectic streets filled with history, art, and a dynamic cultural scene create an atmosphere that's both invigorating and deeply engaging.";"52510885";"13398936";"Mid-range";"5";"3";"2";"1";"5";"4";"3";"5";"2";"Design";"2005";"3";"Palaces and Parks of Potsdam and Berlin | Museumsinsel (Museum Island), Berlin | Berlin Modernism Housing Estates"
"9f3e50a0-752d-42f5-b129-72d7880beab7";"Helsinki";"Finland";"europe";"A blend of modern design and serene nature, where crisp air and cozy cafes invite you to unwind and explore.";"60167488";"24942747";"Mid-range";"4";"3";"4";"2";"3";"4";"4";"4";"3";"Design";"2014";"1";"Fortress of Suomenlinna"
"8cc00822-8c1e-4446-ba89-0a35128ad69a";"Warsaw";"Poland";"europe";"Historic streets blend with modern vibes, where cozy cafes and vibrant squares invite leisurely strolls and a taste of local culture.";"52233717";"21071432";"Mid-range";"4";"2";"3";"1";"4";"4";"3";"4";"2";"None";"0";"1";"Historic Centre of Warsaw"
"be181851-282e-409b-9626-1da82ed060f5";"Verona";"Italy";"europe";"Charming streets with a romantic vibe, historic architecture, and cozy piazzas invite leisurely strolls and delightful discoveries at every turn.";"45442497";"10985737";"Mid-range";"5";"2";"3";"1";"3";"4";"3";"4";"3";"None";"0";"3";"City of Vicenza and the Palladian Villas of the Veneto | City of Verona | Mantua and Sabbioneta"
"3a70dff6-b805-4e41-accf-480d43ed6ba7";"Annecy";"France";"europe";"Charming canals and cobblestone streets weave through a picturesque town, surrounded by stunning alpine views and the serene waters of a crystal-clear lake.";"45899234";"6128884";"Mid-range";"4";"4";"5";"3";"3";"4";"3";"3";"4";"None";"0";"0";"None"
"2f3a6926-553f-4d7a-acf8-5b17af6f2e93";"Colombo";"Sri Lanka";"asia";"Lively streets filled with the aroma of spices, historic temples, and a coastal breeze create a vibrant and welcoming atmosphere.";"6938861";"79854200";"Budget";"4";"3";"3";"3";"3";"4";"3";"4";"2";"None";"0";"0";"None"
"25b9fbd9-78cb-4b0c-a050-2488c9431275";"Fraser Island";"Australia";"oceania";"Endless stretches of sandy beaches, lush rainforests, and crystal-clear freshwater lakes create a serene escape filled with natural wonders and tranquility.";"-25246720";"153146804";"Mid-range";"2";"5";"5";"5";"1";"2";"3";"1";"4";"None";"0";"1";"K’gari (Fraser Island)"
"8394f9fd-03fe-4dca-9e73-4598909d2450";"Dakar";"Senegal";"africa";"Bustling markets, rhythmic music, and vibrant street life create an energetic atmosphere that's both captivating and welcoming.";"14693425";"-17447938";"Mid-range";"4";"3";"3";"4";"3";"4";"3";"3";"2";"Media Arts";"2014";"0";"None"
"5f6b28e0-a6a1-4665-81ca-ebb074134424";"Wadi Rum";"Jordan";"middle_east";"Expansive red sands and towering sandstone cliffs create a surreal landscape, inviting exploration and offering moments of profound tranquility under star-filled skies.";"29508444";"35336215";"Mid-range";"3";"5";"5";"1";"1";"3";"3";"1";"5";"None";"0";"1";"Wadi Rum Protected Area"
"d7e45496-f17a-4187-a9a5-ce30958370bf";"Munich";"Germany";"europe";"Historic streets filled with the aroma of pretzels and beer, vibrant festivals, and a charming blend of tradition and modernity await.";"48137107";"11575382";"Mid-range";"5";"3";"3";"1";"4";"4";"3";"5";"2";"None";"0";"0";"None"
"139d05b0-435f-42e5-850f-3aa57ac0fefb";"Freiburg";"Germany";"europe";"Charming cobblestone streets, lush greenery, and a welcoming vibe create a perfect blend of nature and history, inviting you to explore leisurely.";"47996090";"7849400";"Mid-range";"4";"3";"5";"1";"3";"3";"3";"3";"4";"None";"0";"0";"None"
"155b4225-a616-4f5e-ad82-a692458165d1";"Singapore";"Singapore";"asia";"A bustling cityscape where futuristic architecture meets lush green spaces, offering a vibrant blend of cultures and flavors at every corner.";"1289917";"103851907";"Luxury";"4";"3";"3";"3";"4";"5";"4";"5";"2";"Design";"2015";"1";"Singapore Botanic Gardens"
"5ace1d13-c389-478b-927a-71d8f98a903d";"Piran";"Slovenia";"europe";"Charming cobblestone streets lead you through a town where the sea breeze mingles with the aroma of fresh seafood and vibrant markets.";"45528491";"13568448";"Mid-range";"4";"3";"4";"4";"3";"4";"3";"3";"4";"None";"0";"3";"Episcopal Complex of the Euphrasian Basilica in the Historic Centre of Poreč | Archaeological Area and the Patriarchal Basilica of Aquileia | Škocjan Caves"
"771fda85-870b-4dcb-ad42-763aa6a6fbb0";"Valletta";"Malta";"europe";"Sun-drenched streets lined with baroque architecture and vibrant markets create a charming blend of history and lively Mediterranean spirit.";"35898997";"14513660";"Mid-range";"5";"2";"3";"3";"3";"4";"3";"3";"2";"None";"0";"3";"Ħal Saflieni Hypogeum | City of Valletta | Megalithic Temples of Malta"
"12720905-6c3e-4a3f-a805-6b30460843b6";"Thessaloniki";"Greece";"europe";"Lively waterfronts, aromatic tavernas, and ancient ruins blend seamlessly with a youthful energy that invites exploration and leisurely enjoyment.";"40640316";"22935271";"Mid-range";"4";"3";"3";"3";"4";"5";"3";"4";"2";"Gastronomy";"2021";"1";"Paleochristian and Byzantine Monuments of Thessalonika"
"283c7ec9-07c6-4f35-a986-495aea46ee15";"Georgetown";"Guyana";"south_america";"Lush greenery and colonial architecture meet vibrant local markets and a lively Caribbean vibe, offering a unique and welcoming atmosphere.";"6813742";"-58162446";"Budget";"4";"4";"5";"2";"3";"3";"3";"3";"4";"None";"0";"0";"None"
"2756e007-9330-4d8c-8e7c-1cb2bfd5a1fe";"Jeju Island";"South Korea";"asia";"Lush green landscapes, volcanic craters, and serene beaches create a tranquil escape, perfect for soaking in natural beauty and peaceful vibes.";"33380347";"126548254";"Mid-range";"3";"4";"5";"4";"3";"4";"4";"2";"4";"None";"0";"1";"Jeju Volcanic Island and Lava Tubes"
"df9d25a4-a439-4fe3-9b2a-1f1caba531b9";"Valencia";"Spain";"europe";"Sun-drenched streets lined with orange trees, vibrant markets, and a seamless blend of ancient history and modern art create a captivating atmosphere.";"39469706";"-376335";"Mid-range";"4";"3";"4";"4";"4";"5";"3";"4";"3";"Design";"2023";"1";"La Lonja de la Seda de Valencia"
"45ad5739-256e-4580-aead-6148dc11f958";"Hoi An";"Vietnam";"asia";"Charming lantern-lit streets, bustling markets, and the scent of fresh herbs create an inviting atmosphere that feels both timeless and vibrant.";"15879586";"108331940";"Budget";"5";"3";"3";"3";"2";"5";"3";"2";"4";"Crafts and Folk Art";"2023";"2";"Hoi An Ancient Town | My Son Sanctuary"
"333aa3ee-33b8-4db0-b7a4-6fe335b33f37";"Kolkata";"India";"asia";"Bustling streets filled with the aroma of spices, vibrant markets, and colonial architecture create an inviting atmosphere full of life and history.";"22572645";"88363895";"Budget";"5";"2";"3";"1";"3";"5";"3";"4";"2";"None";"0";"0";"None"
"c7b3c669-a693-485a-96ec-6b1147b80d11";"Budapest";"Hungary";"europe";"Charming streets lined with historic architecture and lively ruin bars create a welcoming vibe, where tradition meets a vibrant, modern energy.";"47481389";"19146094";"Mid-range";"5";"3";"3";"1";"5";"4";"5";"4";"2";"Design";"2015";"1";"Budapest, including the Banks of the Danube, the Buda Castle Quarter and Andrássy Avenue"
"17468e16-e2af-4354-964d-a941191771d7";"Yogyakarta";"Indonesia";"asia";"A vibrant blend of traditional Javanese culture and modern energy, where bustling markets and ancient temples create a rich sensory tapestry.";"-7801199";"110364660";"Budget";"5";"3";"4";"2";"3";"4";"3";"3";"3";"None";"0";"3";"Borobudur Temple Compounds | Prambanan Temple Compounds | The Cosmological Axis of Yogyakarta and its Historic Landmarks"
"8418d235-a78e-43fc-bdae-3f7c45ac67ca";"Monaco";"Monaco";"europe";"Glamorous streets lined with luxury cars and yachts, where the Mediterranean breeze mingles with the scent of high-end cuisine and opulence.";"43732349";"7427683";"Luxury";"4";"2";"3";"3";"5";"4";"3";"5";"2";"None";"0";"1";"Nice, Winter Resort Town of the Riviera"
"f3126fe6-bf7d-442c-951e-4c59aa34c417";"Rome";"Italy";"europe";"Ancient ruins stand proudly amidst bustling piazzas, where the aroma of fresh pasta and the echoes of street musicians fill the air.";"41893320";"12482932";"Mid-range";"5";"3";"3";"2";"4";"5";"3";"5";"2";"Film";"2015";"5";"Vatican City | Villa Adriana (Tivoli) | Villa d'Este, Tivoli | Etruscan Necropolises of Cerveteri and Tarquinia | Historic Centre of Rome, the Properties of the Holy See in that City Enjoying Extraterritorial Rights and San Paolo Fuori le Mura"
"54ee0cc1-402d-42fc-a453-e5a7d5089247";"Stockholm";"Sweden";"europe";"Charming waterfronts, crisp Nordic air, and a seamless blend of old-world charm and modern design create a unique and inviting atmosphere.";"59325117";"18071093";"Luxury";"4";"3";"4";"2";"4";"4";"3";"5";"3";"None";"0";"3";"Birka and Hovgården | Skogskyrkogården | Royal Domain of Drottningholm"
"9226f6e6-02df-48b5-be28-c7d65ae84d5e";"Taipei";"Taiwan";"asia";"Bustling night markets filled with tantalizing aromas, serene temples, and lush green hills create a vibrant and welcoming atmosphere.";"25037519";"121563679";"Mid-range";"4";"3";"3";"2";"4";"5";"3";"4";"2";"None";"0";"0";"None"
"a81ab0eb-12ab-4dd4-97c6-cc74e1c0cbaa";"Tokyo";"Japan";"asia";"Neon-lit streets pulse with energy, while serene gardens and ancient temples offer a peaceful escape, creating a captivating blend of modernity and tradition.";"35676860";"139763894";"Luxury";"5";"2";"2";"1";"5";"5";"3";"5";"1";"None";"0";"0";"None"
"46a4a4b9-6bf0-4461-9c58-f1961e60a1e9";"Noumea";"New Caledonia";"oceania";"A tropical blend of French sophistication and island charm, with vibrant markets, azure waters, and a laid-back, sun-soaked vibe.";"-22274526";"166442419";"Luxury";"3";"3";"4";"4";"3";"4";"3";"3";"3";"None";"0";"0";"None"
"3945728c-0c92-4d4f-aef2-000b2e1a657f";"Palermo";"Italy";"europe";"Sun-drenched streets filled with the aroma of street food, lively markets, and stunning architecture create an enchanting and vibrant atmosphere.";"38111226";"13352443";"Mid-range";"4";"2";"3";"3";"3";"5";"3";"4";"2";"None";"0";"1";"Arab-Norman Palermo and the Cathedral Churches of Cefalú and Monreale"
"33bfc52d-e48e-4738-be09-ddfa3cfb6603";"Sicily";"Italy";"europe";"Sun-drenched landscapes, aromatic citrus groves, and vibrant markets create a sensory feast, while ancient ruins whisper stories of a rich, layered history.";"37587794";"14155048";"Mid-range";"5";"3";"4";"4";"3";"5";"3";"3";"3";"None";"0";"1";"Villa Romana del Casale"
"84861e0c-6b58-4b8f-a16e-ca371a9c01cd";"Amman";"Jordan";"middle_east";"Bustling markets, aromatic spices, and ancient ruins create a vibrant atmosphere that blends history with the lively rhythms of modern life.";"31951569";"35923962";"Mid-range";"4";"3";"3";"1";"3";"4";"3";"4";"2";"None";"0";"3";"As-Salt - The Place of Tolerance and Urban Hospitality | Baptism Site “Bethany Beyond the Jordan” (Al-Maghtas) | Ancient Jericho/Tell es-Sultan"
"4a16fb5b-86c8-483f-a0a2-d4b5619efd0e";"Nairobi";"Kenya";"africa";"Bustling streets filled with colorful markets, the aroma of street food, and a lively mix of cultures create a dynamic urban experience.";"-1302614";"36828842";"Mid-range";"4";"4";"5";"1";"3";"3";"3";"4";"2";"None";"0";"0";"None"
"426c4735-6fab-4da6-9c81-6307beb32236";"Panama City";"Panama";"north_america";"Humid evenings and skyscraper views contrast beautifully with colorful historic quarters and lush jungle landscapes within easy reach.";"8971449";"-79534180";"Mid-range";"4";"3";"4";"3";"4";"4";"3";"4";"2";"Gastronomy";"2017";"0";"None"
"900f7bad-dc7e-4017-a6a9-16e3211d110b";"Nagoya";"Japan";"asia";"A city where modern skyscrapers meet historic castles, offering a rich blend of tradition and innovation with a laid-back vibe.";"35185104";"136899843";"Luxury";"4";"2";"3";"1";"3";"4";"3";"4";"2";"Design";"2008";"0";"None"
"03c5ff46-5be3-423a-a2e1-f0ede04ca279";"Fukuoka";"Japan";"asia";"Coastal breezes blend with vibrant city life, offering a friendly atmosphere, delicious street food, and a seamless mix of modern and traditional experiences.";"33625124";"130618001";"Mid-range";"4";"3";"3";"3";"4";"5";"3";"4";"2";"None";"0";"0";"None"
"74275da0-d33c-4624-b50f-f3d254eaf9a8";"Maseru";"Lesotho";"africa";"Surrounded by dramatic landscapes, this city offers a blend of bustling markets, friendly locals, and a unique cultural tapestry to explore.";"-29310054";"27478222";"Budget";"3";"4";"4";"1";"2";"2";"2";"2";"3";"None";"0";"0";"None"
"59358844-732e-44cc-8fc8-fd7266474a8f";"Mexico City";"Mexico";"north_america";"Vibrant streets teeming with life, colorful markets, and the aroma of street food create an eclectic and exhilarating urban experience.";"19320772";"-99151467";"Mid-range";"5";"3";"3";"1";"5";"5";"3";"5";"2";"None";"0";"3";"Historic Centre of Mexico City and Xochimilco | Luis Barragán House and Studio | Central University City Campus of the Universidad Nacional Autónoma de México (UNAM)"
"ecfe7100-f347-4fc1-bae0-f7d38c9a82ac";"Doha";"Qatar";"middle_east";"Modern architecture meets traditional souks, with the aroma of spices and the warm desert breeze creating a welcoming and vibrant atmosphere.";"25285632";"51526416";"Luxury";"4";"3";"2";"3";"3";"4";"4";"5";"2";"Design";"2021";"0";"None"
"5e646c11-3635-4227-94f1-9c1872ce3ee8";"Astana";"Kazakhstan";"asia";"Futuristic architecture and expansive boulevards create a surreal atmosphere, blending modernity with cultural depth, offering an intriguing and unique urban experience.";"51115993";"71467705";"Mid-range";"3";"2";"2";"1";"3";"3";"3";"4";"2";"None";"0";"0";"None"
"7a01b324-f2b0-4249-a575-16a5eaa65a33";"Luang Prabang";"Laos";"asia";"Serene streets lined with French colonial architecture, vibrant night markets, and the gentle flow of the Mekong River create a peaceful, timeless charm.";"19888743";"102135898";"Budget";"5";"3";"4";"1";"2";"4";"4";"2";"5";"None";"0";"1";"Town of Luang Prabang"
"a5d58454-66d9-466a-870f-a490ad04b2fd";"Oaxaca";"Mexico";"north_america";"Colorful markets, aromatic street food, and vibrant festivals create an immersive experience that feels both lively and deeply rooted in tradition.";"17000000";"-96500000";"Mid-range";"5";"3";"4";"2";"3";"5";"3";"3";"3";"None";"0";"1";"Prehistoric Caves of Yagul and Mitla in the Central Valley of Oaxaca"
"b4770bbe-7d7e-400d-9e43-c208fad6fdee";"Kaunas";"Lithuania";"europe";"Charming cobblestone streets, vibrant street art, and a laid-back vibe invite you to explore its rich history and creative energy.";"54898213";"23904481";"Budget";"4";"2";"3";"1";"3";"3";"3";"3";"3";"Design";"2015";"1";"Modernist Kaunas: Architecture of Optimism, 1919-1939"
"f33d7ecf-5952-4341-80cd-37c6d1b9b092";"Podgorica";"Montenegro";"europe";"A blend of modern and traditional vibes, where lively streets meet serene parks, offering a warm and welcoming atmosphere.";"42441523";"19262108";"Budget";"3";"3";"4";"2";"3";"3";"3";"3";"3";"None";"0";"0";"None"
"99b5a71f-eead-4050-a7a4-df5e16a42c0b";"Kuching";"Malaysia";"asia";"A blend of colonial charm and vibrant markets, with lush greenery and the gentle flow of the Sarawak River creating a serene atmosphere.";"1559756";"110345397";"Budget";"4";"3";"4";"2";"3";"4";"3";"3";"4";"Gastronomy";"2021";"0";"None"
"6eeed41e-07f1-4e44-85d3-a04a06bb3500";"Port Louis";"Mauritius";"africa";"A bustling port city where vibrant markets, colonial architecture, and the scent of street food create a lively and colorful atmosphere.";"-20162452";"57502804";"Mid-range";"4";"3";"4";"5";"3";"4";"3";"3";"2";"Music";"2021";"2";"Aapravasi Ghat | Le Morne Cultural Landscape"
"5e2fff6d-15ae-4deb-80a8-6f18d730d9f8";"Beira";"Mozambique";"africa";"Warm ocean breezes mix with the vibrant energy of local markets and the relaxed charm of coastal streets lined with casuarina trees.";"-19828707";"34841782";"Budget";"3";"3";"3";"3";"2";"3";"2";"2";"3";"None";"0";"0";"None"
"3ecbe7bd-d9a0-4690-9ab2-5e143f92fe64";"Salalah";"Oman";"middle_east";"Lush green landscapes meet the Arabian Sea, creating a serene atmosphere filled with the scent of frankincense and the sound of gentle waves.";"17017494";"54101092";"Mid-range";"3";"3";"5";"4";"2";"3";"3";"2";"4";"None";"0";"0";"None"
"5af283b6-2a6b-4fb1-893d-953529dbad3b";"Pretoria";"South Africa";"africa";"Wide tree-lined avenues and vibrant jacaranda blooms create a serene backdrop for exploring cultural landmarks and lively markets in a warm, welcoming atmosphere.";"-25745927";"28187910";"Mid-range";"4";"3";"4";"1";"3";"4";"3";"4";"2";"None";"0";"1";"Human Rights, Liberation and Reconciliation: Nelson Mandela Legacy Sites"
